Company Code	Curve Mnemonic	PWLS v3 Property	Curve Unit Quantity Class	LIS Curve Mnemonic	Curve Description
440	T2L5_LHR	transverse relaxation time	time		T2 Logarithmic Mean of Bin 5 for Lower High-Resolution Antenna
440	T2L5_SH1	transverse relaxation time	time		T2 Logarithmic Mean of Bin 5 for Shell 1
440	T2L5_SH2	transverse relaxation time	time		T2 Logarithmic Mean of Bin 5 for Shell 2
440	T2L5_SH3	transverse relaxation time	time		T2 Logarithmic Mean of Bin 5 for Shell 3
440	T2L5_SH4	transverse relaxation time	time		T2 Logarithmic Mean of Bin 5 for Shell 4
440	T2L5_SH8	transverse relaxation time	time		T2 Logarithmic Mean of Bin 5 for Shell 8
440	T2L5_SL	transverse relaxation time	time	T2L5	T2 Logarithmic Mean associated with Binned Porosity 5 - Station Log
440	T2L5_UHR	transverse relaxation time	time		T2 Logarithmic Mean of Bin 5 for Upper High-Resolution Antenna
440	T2L6	transverse relaxation time	time		T2 Logarithmic Mean of Bin 6
440	T2L6_LHR	transverse relaxation time	time		T2 Logarithmic Mean of Bin 6 for Lower High-Resolution Antenna
440	T2L6_SH1	transverse relaxation time	time		T2 Logarithmic Mean of Bin 6 for Shell 1
440	T2L6_SH2	transverse relaxation time	time		T2 Logarithmic Mean of Bin 6 for Shell 2
440	T2L6_SH3	transverse relaxation time	time		T2 Logarithmic Mean of Bin 6 for Shell 3
440	T2L6_SH4	transverse relaxation time	time		T2 Logarithmic Mean of Bin 6 for Shell 4
440	T2L6_SH8	transverse relaxation time	time		T2 Logarithmic Mean of Bin 6 for Shell 8
440	T2L6_SL	transverse relaxation time	time	T2L6	T2 Logarithmic Mean associated with Binned Porosity 6 - Station Log
440	T2L6_UHR	transverse relaxation time	time		T2 Logarithmic Mean of Bin 6 for Upper High-Resolution Antenna
440	T2L7	transverse relaxation time	time		T2 Logarithmic Mean of Bin 7
440	T2L7_LHR	transverse relaxation time	time		T2 Logarithmic Mean of Bin 7 for Lower High-Resolution Antenna
440	T2L7_SH1	transverse relaxation time	time		T2 Logarithmic Mean of Bin 7 for Shell 1
440	T2L7_SH2	transverse relaxation time	time		T2 Logarithmic Mean of Bin 7 for Shell 2
440	T2L7_SH3	transverse relaxation time	time		T2 Logarithmic Mean of Bin 7 for Shell 3
440	T2L7_SH4	transverse relaxation time	time		T2 Logarithmic Mean of Bin 7 for Shell 4
440	T2L7_SH8	transverse relaxation time	time		T2 Logarithmic Mean of Bin 7 for Shell 8
440	T2L7_SL	transverse relaxation time	time	T2L7	T2 Logarithmic Mean associated with Binned Porosity 7 - Station Log
440	T2L7_UHR	transverse relaxation time	time		T2 Logarithmic Mean of Bin 7 for Upper High-Resolution Antenna
440	T2L8	transverse relaxation time	time		T2 Logarithmic Mean of Bin 8
440	T2L8_LHR	transverse relaxation time	time		T2 Logarithmic Mean of Bin 8 for Lower High-Resolution Antenna
440	T2L8_SH1	transverse relaxation time	time		T2 Logarithmic Mean of Bin 8 for Shell 1
440	T2L8_SH2	transverse relaxation time	time		T2 Logarithmic Mean of Bin 8 for Shell 2
440	T2L8_SH3	transverse relaxation time	time		T2 Logarithmic Mean of Bin 8 for Shell 3
440	T2L8_SH4	transverse relaxation time	time		T2 Logarithmic Mean of Bin 8 for Shell 4
440	T2L8_SH8	transverse relaxation time	time		T2 Logarithmic Mean of Bin 8 for Shell 8
440	T2L8_SL	transverse relaxation time	time	T2L8	T2 Logarithmic Mean associated with Binned Porosity 8 - Station Log
440	T2L8_UHR	transverse relaxation time	time		T2 Logarithmic Mean of Bin 8 for Upper High-Resolution Antenna
440	T2LM	transverse relaxation time	time		T2 Logarithmic Mean
440	T2LM_1_DH	transverse relaxation time	time		T2 Logarithmic Mean for Signal Processing Set 1, Downhole
440	T2LM_1_T2I_RT	transverse relaxation time	time		T2 Logarithmic Mean Using Signal Processing Set 1 by T2 Inversion, Real-Time
440	T2LM_2_DH	transverse relaxation time	time		T2 Logarithmic Mean for Signal Processing Set 2, Downhole
440	T2LM_2_T2I_RT	transverse relaxation time	time		T2 Logarithmic Mean Using Signal Processing Set 2 by T2 Inversion, Real-Time
440	T2LM_A1_SIG	standard deviation	time		Antenna 1 Standard Deviation T2 Logarithmic Mean
440	T2LM_A1P1	transverse relaxation time	time		T2 Logarithmic Mean Using Parameter Set 1 (FECHO_1, NECH_USED_1 and REG_PARF_1) by T2 Inversion for Antenna 1
440	T2LM_A1P1_DH	transverse relaxation time	time		Antenna 1 T2 Logarithmic Mean with Processing Parameter Set 1(FECHO_1, NECH_USED_1 and REG_PARF_1), Downhole
440	T2LM_A1P2	transverse relaxation time	time		T2 Logarithmic Mean Using Parameter Set 1 (FECHO_2, NECH_USED_2 and REG_PARF_2) by T2 Inversion for Antenna 1
440	T2LM_A1P2_DH	transverse relaxation time	time		Antenna 1 T2 Logarithmic Mean with Processing Parameter Set 2 (FECHO_2, NECH_USED_2 and REG_PARF_2), Downhole
440	T2LM_A2_SIG	standard deviation	time		Antenna 2 Standard Deviation T2 Logarithmic Mean
440	T2LM_A2P1	transverse relaxation time	time		T2 Logarithmic Mean Using Parameter Set 1 (FECHO_1, NECH_USED_1 and REG_PARF_1) by T2 Inversion for Antenna 2
440	T2LM_A2P1_DH	transverse relaxation time	time		Antenna 2 T2 Logarithmic Mean with Processing Parameter Set 1(FECHO_1, NECH_USED_1 and REG_PARF_1), Downhole
440	T2LM_A2P2	transverse relaxation time	time		T2 Logarithmic Mean Using Parameter Set 1 (FECHO_2, NECH_USED_2 and REG_PARF_2) by T2 Inversion for Antenna 2
440	T2LM_A2P2_DH	transverse relaxation time	time		Antenna 2 T2 Logarithmic Mean with Processing Parameter Set 2 (FECHO_2, NECH_USED_2 and REG_PARF_2), Downhole
440	T2LM_ANT1	transverse relaxation time	time		Antenna 1 T2 Logarithmic Mean
440	T2LM_ANT1_SIG	standard deviation	time		Antenna 1 Standard Deviation T2 Logarithmic Mean
440	T2LM_ANT1_T2I	transverse relaxation time	time	TL1	Antenna 1 T2 Logarithmic Mean by T2 Inversion
440	T2LM_ANT1_T2I_DH	transverse relaxation time	time	TL1M	Antenna 1 T2 Logarithmic Mean by T2 Inversion, Downhole
440	T2LM_ANT1_T2I_RT	transverse relaxation time	time	TL1R	Antenna 1 T2 Logarithmic Mean by T2 Inversion, Real-Time
440	T2LM_ANT1_T2I_SIG	standard deviation	time	T2S1	Antenna 1 Standard Deviation T2 Logarithmic Mean by T2 Inversion
440	T2LM_ANT2	transverse relaxation time	time		Antenna 2 T2 Logarithmic Mean
440	T2LM_ANT2_DH	transverse relaxation time	time		Antenna 2 T2 Logarithmic Mean, Calculated Downhole
440	T2LM_ANT2_SIG	standard deviation	time		Antenna 2 Standard Deviation T2 Logarithmic Mean
440	T2LM_ANT2_T2I	transverse relaxation time	time	TL2	Antenna 2 T2 Logarithmic Mean by T2 Inversion
440	T2LM_ANT2_T2I_DH	transverse relaxation time	time	TL2M	Antenna 2 T2 Logarithmic Mean by T2 Inversion, Downhole
440	T2LM_ANT2_T2I_RT	transverse relaxation time	time	TL2R	Antenna 2 T2 Logarithmic Mean by T2 Inversion, Real-Time
440	T2LM_ANT2_T2I_SIG	standard deviation	time	T2S2	Antenna 2 Standard Deviation T2 Logarithmic Mean by T2 Inversion
440	T2LM_CM	transverse relaxation time	time	T2M	T2 Logarithmic Mean from Combined Analysis
440	T2LM_DF	transverse relaxation time	time		Logarithmic Mean of T2 Distribution (Diffusion Free)
440	T2LM_DF_LHR	transverse relaxation time	time		Logarithmic Mean of T2 Distribution (Diffusion Free) for Lower High-Resolution Antenna
440	T2LM_DF_SH1	transverse relaxation time	time		Logarithmic Mean of T2 Distribution (Diffusion Free) for Shell 1
440	T2LM_DF_SH2	transverse relaxation time	time		Logarithmic Mean of T2 Distribution (Diffusion Free) for Shell 2
440	T2LM_DF_SH3	transverse relaxation time	time		Logarithmic Mean of T2 Distribution (Diffusion Free) for Shell 3
440	T2LM_DF_SH4	transverse relaxation time	time		Logarithmic Mean of T2 Distribution (Diffusion Free) for Shell 4
440	T2LM_DF_SH8	transverse relaxation time	time		Logarithmic Mean of T2 Distribution (Diffusion Free) for Shell 8
440	T2LM_DF_UHR	transverse relaxation time	time		Logarithmic Mean of T2 Distribution (Diffusion Free) for Upper High-Resolution Antenna
440	T2LM_DF1	transverse relaxation time	time		Logarithmic Mean of Special Fluid 1 T2 Distribution (Diffusion Free)
440	T2LM_DF1_LHR	transverse relaxation time	time		Logarithmic Mean of Special Fluid 1 T2 Distribution (Diffusion Free) for Lower High-Resolution Antenna
440	T2LM_DF1_SH1	transverse relaxation time	time		Logarithmic Mean of Special Fluid 1 T2 Distribution (Diffusion Free) for Shell 1
440	T2LM_DF1_SH2	transverse relaxation time	time		Logarithmic Mean of Special Fluid 1 T2 Distribution (Diffusion Free) for Shell 2
440	T2LM_DF1_SH3	transverse relaxation time	time		Logarithmic Mean of Special Fluid 1 T2 Distribution (Diffusion Free) for Shell 3
440	T2LM_DF1_SH4	transverse relaxation time	time		Logarithmic Mean of Special Fluid 1 T2 Distribution (Diffusion Free) for Shell 4
440	T2LM_DF1_SH8	transverse relaxation time	time		Logarithmic Mean of Special Fluid 1 T2 Distribution (Diffusion Free) for Shell 8
440	T2LM_DF1_UHR	transverse relaxation time	time		Logarithmic Mean of Special Fluid 1 T2 Distribution (Diffusion Free) for Upper High-Resolution Antenna
440	T2LM_DF2	transverse relaxation time	time		Logarithmic Mean of Special Fluid 2 T2 Distribution (Diffusion Free)
440	T2LM_DF2_LHR	transverse relaxation time	time		Logarithmic Mean of Special Fluid 2 T2 Distribution (Diffusion Free) for Lower High-Resolution Antenna
440	T2LM_DF2_SH1	transverse relaxation time	time		Logarithmic Mean of Special Fluid 2 T2 Distribution (Diffusion Free) for Shell 1
440	T2LM_DF2_SH2	transverse relaxation time	time		Logarithmic Mean of Special Fluid 2 T2 Distribution (Diffusion Free) for Shell 2
440	T2LM_DF2_SH3	transverse relaxation time	time		Logarithmic Mean of Special Fluid 2 T2 Distribution (Diffusion Free) for Shell 3
440	T2LM_DF2_SH4	transverse relaxation time	time		Logarithmic Mean of Special Fluid 2 T2 Distribution (Diffusion Free) for Shell 4
440	T2LM_DF2_SH8	transverse relaxation time	time		Logarithmic Mean of Special Fluid 2 T2 Distribution (Diffusion Free) for Shell 8
440	T2LM_DF2_UHR	transverse relaxation time	time		Logarithmic Mean of Special Fluid 2 T2 Distribution (Diffusion Free) for Upper High-Resolution Antenna
440	T2LM_DFG	transverse relaxation time	time		Logarithmic Mean of Gas T2 Distribution (Diffusion Free)
440	T2LM_DFG_LHR	transverse relaxation time	time		Logarithmic Mean of Gas T2 Distribution (Diffusion Free) for Lower High-Resolution Antenna
440	T2LM_DFG_SH1	transverse relaxation time	time		Logarithmic Mean of Gas T2 Distribution (Diffusion Free) for Shell 1
440	T2LM_DFG_SH2	transverse relaxation time	time		Logarithmic Mean of Gas T2 Distribution (Diffusion Free) for Shell 2
440	T2LM_DFG_SH3	transverse relaxation time	time		Logarithmic Mean of Gas T2 Distribution (Diffusion Free) for Shell 3
440	T2LM_DFG_SH4	transverse relaxation time	time		Logarithmic Mean of Gas T2 Distribution (Diffusion Free) for Shell 4
440	T2LM_DFG_SH8	transverse relaxation time	time		Logarithmic Mean of Gas T2 Distribution (Diffusion Free) for Shell 8
440	T2LM_DFG_UHR	transverse relaxation time	time		Logarithmic Mean of Gas T2 Distribution (Diffusion Free) for Upper High-Resolution Antenna
440	T2LM_DFM	transverse relaxation time	time		Logarithmic Mean of Oil-Based Mud Filtrate T2 Distribution (Diffusion Free)
440	T2LM_DFM_LHR	transverse relaxation time	time		Logarithmic Mean of Oil-Based Mud Filtrate T2 Distribution (Diffusion Free) for Lower High-Resolution Antenna
440	T2LM_DFM_SH1	transverse relaxation time	time		Logarithmic Mean of Oil-Based Mud Filtrate T2 Distribution (Diffusion Free) for Shell 1
440	T2LM_DFM_SH2	transverse relaxation time	time		Logarithmic Mean of Oil-Based Mud Filtrate T2 Distribution (Diffusion Free) for Shell 2
440	T2LM_DFM_SH3	transverse relaxation time	time		Logarithmic Mean of Oil-Based Mud Filtrate T2 Distribution (Diffusion Free) for Shell 3
440	T2LM_DFM_SH4	transverse relaxation time	time		Logarithmic Mean of Oil-Based Mud Filtrate T2 Distribution (Diffusion Free) for Shell 4
440	T2LM_DFM_SH8	transverse relaxation time	time		Logarithmic Mean of Oil-Based Mud Filtrate T2 Distribution (Diffusion Free) for Shell 8
440	T2LM_DFM_UHR	transverse relaxation time	time		Logarithmic Mean of Oil-Based Mud Filtrate T2 Distribution (Diffusion Free) for Upper High-Resolution Antenna
440	T2LM_DFO	transverse relaxation time	time		Logarithmic Mean of Oil T2 Distribution (Diffusion Free)
440	T2LM_DFO_LHR	transverse relaxation time	time		Logarithmic Mean of Oil T2 Distribution (Diffusion Free) for Lower High-Resolution Antenna
440	T2LM_DFO_SH1	transverse relaxation time	time		Logarithmic Mean of Oil T2 Distribution (Diffusion Free) for Shell 1
440	T2LM_DFO_SH2	transverse relaxation time	time		Logarithmic Mean of Oil T2 Distribution (Diffusion Free) for Shell 2
440	T2LM_DFO_SH3	transverse relaxation time	time		Logarithmic Mean of Oil T2 Distribution (Diffusion Free) for Shell 3
440	T2LM_DFO_SH4	transverse relaxation time	time		Logarithmic Mean of Oil T2 Distribution (Diffusion Free) for Shell 4
440	T2LM_DFO_SH8	transverse relaxation time	time		Logarithmic Mean of Oil T2 Distribution (Diffusion Free) for Shell 8
440	T2LM_DFO_UHR	transverse relaxation time	time		Logarithmic Mean of Oil T2 Distribution (Diffusion Free) for Upper High-Resolution Antenna
440	T2LM_DFW	transverse relaxation time	time		Logarithmic Mean of Water T2 Distribution (Diffusion Free)
440	T2LM_DFW_LHR	transverse relaxation time	time		Logarithmic Mean of Water T2 Distribution (Diffusion Free) for Lower High-Resolution Antenna
440	T2LM_DFW_SH1	transverse relaxation time	time		Logarithmic Mean of Water T2 Distribution (Diffusion Free) for Shell 1
440	T2LM_DFW_SH2	transverse relaxation time	time		Logarithmic Mean of Water T2 Distribution (Diffusion Free) for Shell 2
440	T2LM_DFW_SH3	transverse relaxation time	time		Logarithmic Mean of Water T2 Distribution (Diffusion Free) for Shell 3
440	T2LM_DFW_SH4	transverse relaxation time	time		Logarithmic Mean of Water T2 Distribution (Diffusion Free) for Shell 4
440	T2LM_DFW_SH8	transverse relaxation time	time		Logarithmic Mean of Water T2 Distribution (Diffusion Free) for Shell 8
440	T2LM_DFW_UHR	transverse relaxation time	time		Logarithmic Mean of Water T2 Distribution (Diffusion Free) for Upper High-Resolution Antenna
440	T2LM_DH	transverse relaxation time	time		T2 Logarithmic Mean, Calculated Downhole
440	T2LM_DI	transverse relaxation time	time		Logarithmic Mean of T2 Distribution (Diffusion Included)
440	T2LM_DI_HR	transverse relaxation time	time		Logarithmic Mean of High Resolution T2 Distribution (Diffusion Included)
440	T2LM_DI_LHR	transverse relaxation time	time		Logarithmic Mean of T2 Distribution (Diffusion Included) for Lower High-Resolution Antenna
440	T2LM_DI_SH1	transverse relaxation time	time		Logarithmic Mean of T2 Distribution (Diffusion Included) for Shell 1
440	T2LM_DI_SH2	transverse relaxation time	time		Logarithmic Mean of T2 Distribution (Diffusion Included) for Shell 2
440	T2LM_DI_SH3	transverse relaxation time	time		Logarithmic Mean of T2 Distribution (Diffusion Included) for Shell 3
440	T2LM_DI_SH4	transverse relaxation time	time		Logarithmic Mean of T2 Distribution (Diffusion Included) for Shell 4
440	T2LM_DI_SH8	transverse relaxation time	time		Logarithmic Mean of T2 Distribution (Diffusion Included) for Shell 8
440	T2LM_DI_SIG	standard deviation	time		Standard Deviation of Logarithmic Mean of T2 Distribution (Diffusion Included)
440	T2LM_DI_SM	transverse relaxation time	time		Logarithmic Mean of T2 Distribution (Diffusion Included) from Sub-Measurements
440	T2LM_DI_SM_SIG	standard deviation	time		Standard Deviation of Logarithmic Mean of T2 Distribution (Diffusion Included) from Sub-Measurements
440	T2LM_DI_UHR	transverse relaxation time	time		Logarithmic Mean of T2 Distribution (Diffusion Included) for Upper High-Resolution Antenna
440	T2LM_GAS_LHR	transverse relaxation time	time		Logarithmic Mean of Gas T2 Distribution for Lower High-Resolution Antenna
440	T2LM_GAS_SH1	transverse relaxation time	time		Logarithmic Mean of Gas T2 Distribution for Shell 1
440	T2LM_GAS_SH2	transverse relaxation time	time		Logarithmic Mean of Gas T2 Distribution for Shell 2
440	T2LM_GAS_SH3	transverse relaxation time	time		Logarithmic Mean of Gas T2 Distribution for Shell 3
440	T2LM_GAS_SH4	transverse relaxation time	time		Logarithmic Mean of Gas T2 Distribution for Shell 4
440	T2LM_GAS_SH8	transverse relaxation time	time		Logarithmic Mean of Gas T2 Distribution for Shell 8
440	T2LM_GAS_UHR	transverse relaxation time	time		Logarithmic Mean of Gas T2 Distribution for Upper High-Resolution Antenna
440	T2LM_H2O	transverse relaxation time	time	LMWA	Logarithmic Mean of Water T2 Distribution
440	T2LM_H2O_LHR	transverse relaxation time	time		Logarithmic Mean of Water T2 Distribution for Lower High-Resolution Antenna
440	T2LM_H2O_MRF	transverse relaxation time	time	T2M	Logarithmic Mean of Water T2 Distribution from Fluid Typing Analysis
440	T2LM_H2O_SH1	transverse relaxation time	time		Logarithmic Mean of Water T2 Distribution for Shell 1
440	T2LM_H2O_SH2	transverse relaxation time	time		Logarithmic Mean of Water T2 Distribution for Shell 2
440	T2LM_H2O_SH3	transverse relaxation time	time		Logarithmic Mean of Water T2 Distribution for Shell 3
440	T2LM_H2O_SH4	transverse relaxation time	time		Logarithmic Mean of Water T2 Distribution for Shell 4
440	T2LM_H2O_SH8	transverse relaxation time	time		Logarithmic Mean of Water T2 Distribution for Shell 8
440	T2LM_H2O_SL	transverse relaxation time	time	LMWA	Logarithmic Mean of Water T2 Distribution - Station Log
440	T2LM_H2O_UHR	transverse relaxation time	time		Logarithmic Mean of Water T2 Distribution for Upper High-Resolution Antenna
440	T2LM_HR	transverse relaxation time	time	T2LM	High Resolution T2 Logarithmic Mean
440	T2LM_KV	transverse relaxation time	time	T2KV	T2 Logarithmic Mean used in Kleinberg-Vinegar Method
440	T2LM_KV_SL	transverse relaxation time	time	T2KV	T2 Logarithmic Mean used in Kleinberg-Vinegar Method - Station Log
440	T2LM_LHR	transverse relaxation time	time		T2 Logarithmic Mean for Lower High-Resolution Antenna
440	T2LM_MRF	transverse relaxation time	time		T2 Logarithmic Mean from Fluid Typing Analysis
440	T2LM_MW	transverse relaxation time	time	T2M	T2 Logarithmic Mean - Multi Wait
440	T2LM_MW_SIG	standard deviation	time	T2MS	Standard Deviation of T2 Logarithmic Mean - Multi Wait
440	T2LM_MW_SIG_SL	standard deviation	time	T2MS	Standard Deviation of T2 Logarithmic Mean - Multi Wait - Station Log
440	T2LM_MW_SL	transverse relaxation time	time	T2M	T2 Logarithmic Mean - Multi Wait - Station Log
440	T2LM_OIL	transverse relaxation time	time	LMOI	Logarithmic Mean of Oil T2 Distribution
440	T2LM_OIL_LHR	transverse relaxation time	time		Logarithmic Mean of Oil T2 Distribution for Lower High-Resolution Antenna
440	T2LM_OIL_MRF	transverse relaxation time	time	T2M	Logarithmic Mean of Oil T2 Distribution from Fluid Typing Analysis
440	T2LM_OIL_SH1	transverse relaxation time	time		Logarithmic Mean of Oil T2 Distribution for Shell 1
440	T2LM_OIL_SH2	transverse relaxation time	time		Logarithmic Mean of Oil T2 Distribution for Shell 2
440	T2LM_OIL_SH3	transverse relaxation time	time		Logarithmic Mean of Oil T2 Distribution for Shell 3
440	T2LM_OIL_SH4	transverse relaxation time	time		Logarithmic Mean of Oil T2 Distribution for Shell 4
440	T2LM_OIL_SH8	transverse relaxation time	time		Logarithmic Mean of Oil T2 Distribution for Shell 8
